Jerry Brownnew|2016-05-24|558636
Jerry Brownnew|2016-05-25|497909
Jerry Brownnew|2016-05-26|515064
Jerry Brownnew|2016-05-27|701205
Jerry Brownnew|2016-05-28|321208
Jerry Brownnew|2016-05-29|328898
Jerry Brownnew|2016-05-30|316713
Jerry Brownnew|2016-05-31|1225755
Jerry Brownnew|2016-06-01|602612
Jerry Brownnew|2016-06-02|500835
Jerry Brownnew|2016-06-03|517900
Jerry Brownnew|2016-06-04|324783
Jerry Brownnew|2016-06-05|336253
Jerry Brownnew|2016-06-06|615896
Jerry Brownnew|2016-06-07|978577
