Alma Adamsnew|2015-12-27|89416
Alma Adamsnew|2015-12-28|271687
Alma Adamsnew|2015-12-29|329403
Alma Adamsnew|2015-12-30|458219
Alma Adamsnew|2015-12-31|660228
Alma Adamsnew|2016-01-01|44518
Alma Adamsnew|2016-01-02|116518
Alma Adamsnew|2016-01-03|132161
Alma Adamsnew|2016-01-04|430237
Alma Adamsnew|2016-01-05|400680
Alma Adamsnew|2016-01-06|438061
Alma Adamsnew|2016-01-07|362036
Alma Adamsnew|2016-01-08|319240
Alma Adamsnew|2016-01-09|177834
Alma Adamsnew|2016-01-10|155591
