Al Greennew|2016-01-22|533717
Al Greennew|2016-01-23|19141
Al Greennew|2016-01-24|7412
Al Greennew|2016-01-25|29251
Al Greennew|2016-01-26|65197
Al Greennew|2016-01-27|65387
Al Greennew|2016-01-28|67618
Al Greennew|2016-01-29|224540
Al Greennew|2016-01-30|5355
Al Greennew|2016-01-31|42262
Al Greennew|2016-02-01|126126
Al Greennew|2016-02-02|164712
Al Greennew|2016-02-03|106422
Al Greennew|2016-02-04|115902
Al Greennew|2016-02-05|24566
