Rick Scottnew|2016-01-09|6598
Rick Scottnew|2016-01-10|2234
Rick Scottnew|2016-01-11|3769
Rick Scottnew|2016-01-12|9100
Rick Scottnew|2016-01-13|4924
Rick Scottnew|2016-01-14|5530
Rick Scottnew|2016-01-15|5117
Rick Scottnew|2016-01-16|5057
Rick Scottnew|2016-01-17|3556
Rick Scottnew|2016-01-18|6776
Rick Scottnew|2016-01-19|11250
Rick Scottnew|2016-01-20|6747
Rick Scottnew|2016-01-21|23658
Rick Scottnew|2016-01-22|12615
Rick Scottnew|2016-01-23|11554
