Tom Marinonew|2016-01-22|12615
Tom Marinonew|2016-01-23|11554
Tom Marinonew|2016-01-24|4159
Tom Marinonew|2016-01-25|3259
Tom Marinonew|2016-01-26|10532
Tom Marinonew|2016-01-27|10974
Tom Marinonew|2016-01-28|16640
Tom Marinonew|2016-01-29|7654
Tom Marinonew|2016-01-30|6073
Tom Marinonew|2016-01-31|8905
Tom Marinonew|2016-02-01|31104
Tom Marinonew|2016-02-02|19712
Tom Marinonew|2016-02-03|14851
Tom Marinonew|2016-02-04|11638
Tom Marinonew|2016-02-05|7612
