Tom Reednew|2016-03-09|25439
Tom Reednew|2016-03-10|20102
Tom Reednew|2016-03-11|38614
Tom Reednew|2016-03-12|30840
Tom Reednew|2016-03-13|25045
Tom Reednew|2016-03-14|16611
Tom Reednew|2016-03-15|19337
Tom Reednew|2016-03-16|27760
Tom Reednew|2016-03-17|37508
Tom Reednew|2016-03-18|18170
Tom Reednew|2016-03-19|25912
Tom Reednew|2016-03-20|24871
Tom Reednew|2016-03-21|22789
Tom Reednew|2016-03-22|21143
Tom Reednew|2016-03-23|22552
