Jeff Sessionsnew|2016-02-21|1443
Jeff Sessionsnew|2016-02-22|3572
Jeff Sessionsnew|2016-02-23|1800
Jeff Sessionsnew|2016-02-24|9882
Jeff Sessionsnew|2016-02-25|17320
Jeff Sessionsnew|2016-02-26|21140
Jeff Sessionsnew|2016-02-29|83129
Jeff Sessionsnew|2016-03-01|30107
Jeff Sessionsnew|2016-03-02|6343
Jeff Sessionsnew|2016-03-03|46613
Jeff Sessionsnew|2016-03-04|197020
Jeff Sessionsnew|2016-03-06|1090
